article_link	ticker	date	ticker_from_text	word_count	pos_count	neg_count
/article/4298421-microsoft-corp-msft-ceo-satya-nadella-on-q1-2020-results-earnings-call-transcript	MSFT	10/23/2019	MSFT	3864	1839.2747115196835	198.75496571717667
/article/4275911-microsoft-corporation-msft-ceo-satya-nadella-on-q4-2019-results-earnings-call-transcript	MSFT	7/18/2019	MSFT	4334	1825.4867052959162	321.4216273559214
/article/4256516-microsoft-corporation-msft-ceo-satya-nadella-on-q3-2019-results-earnings-call-transcript	MSFT	4/24/2019	MSFT	3897	1994.3649535374716	251.36228054035018
/article/4236893-microsoft-corp-msft-ceo-satya-nadella-on-q2-2019-results-earnings-call-transcript	MSFT	1/30/2019	MSFT	4082	1715.974046872696	370.27551225759817
/article/4214102-microsoft-msft-q1-2019-results-earnings-call-transcript	MSFT	10/24/2018	MSFT	4208	1983.4226649518823	156.63529452209332
/article/4188569-microsoft-corporation-msft-ceo-satya-nadella-on-q4-2018-results-earnings-call-transcript	MSFT	7/19/2018	MSFT	3839	1977.7898317887448	197.97239037792315
/article/4166696-microsoft-msft-q3-2018-results-earnings-call-transcript	MSFT	4/26/2018	MSFT	4176	2230.1739129710477	76.88730983381538
/article/4141999-microsofts-msft-ceo-satya-nadella-on-q2-2018-results-earnings-call-transcript	MSFT	1/31/2018	MSFT	4331	1960.576229527127	158.57039167227776
/article/4117127-microsoft-msft-q1-2018-results-earnings-call-transcript	MSFT	10/26/2017	MSFT	4683	1920.7802283987403	179.85064135962602
/article/4089278-microsofts-msft-ceo-satya-nadella-on-q4-2017-results-earnings-call-transcript	MSFT	7/20/2017	MSFT	4310	1947.3113511842676	410.1640225722949
/article/4066498-microsoft-msft-q3-2017-results-earnings-call-transcript	MSFT	4/27/2017	MSFT	3977	1357.8254193956964	320.9378801520652
/article/4040408-microsoft-msft-q2-2017-results-earnings-call-transcript	MSFT	1/27/2017	MSFT	4415	1698.6594986962155	415.8975621092177
/article/4013728-microsofts-msft-ceo-satya-nadella-on-q1-2017-results-earnings-call-transcript	MSFT	10/20/2016	MSFT	4268	1636.5748599234503	362.38741358080006
/article/3989628-microsoft-msft-q4-2016-results-earnings-call-transcript	MSFT	7/19/2016	MSFT	4445	1610.9641855866648	441.92159355187323
/article/3969437-linkedin-lnkd-jeffrey-weiner-on-q1-2016-results-earnings-call-transcript	MSFT	4/29/2016	LNKD	2571	951.110434662085	55.84197140761535
/article/3967201-microsoft-msft-q3-2016-results-earnings-call-transcript	MSFT	4/21/2016	MSFT	4528	1771.717170197051	415.72748921286257
/article/3867916-linkedin-lnkd-jeffrey-weiner-on-q4-2015-results-earnings-call-transcript	MSFT	2/4/2016	LNKD	3453	1236.6892243789043	193.9905940775643
/article/3846116-microsoft-msft-q2-2016-results-earnings-call-transcript	MSFT	1/28/2016	MSFT	4174	1532.7449608664028	414.27597611839883
/article/3624206-linkedin-lnkd-jeffrey-weiner-on-q3-2015-results-earnings-call-transcript	MSFT	10/30/2015	LNKD	3066	1117.8753375262022	135.25103431247408
/article/3596736-microsoft-msft-q1-2016-results-earnings-call-transcript	MSFT	10/22/2015	MSFT	4401	1686.393791074399	302.02950757077633
/article/3380125-linkedin-lnkd-jeffrey-weiner-on-q2-2015-results-earnings-call-transcript	MSFT	7/30/2015	LNKD	3447	1427.1811323412694	159.32889160208288
/article/3344205-microsoft-msft-q4-2015-results-earnings-call-transcript	MSFT	7/21/2015	MSFT	4186	1650.2821329128928	393.2386795714847
/article/3126536-linkedins-lnkd-ceo-jeff-weiner-on-q1-2015-results-earnings-call-transcript	MSFT	5/1/2015	LNKD	3676	1207.6923986934125	316.3237106276647
/article/3098136-microsofts-msft-ceo-satya-nadella-on-q3-2015-results-earnings-call-transcript	MSFT	4/23/2015	MSFT	4404	1504.738892508205	406.6254158917145
/article/2891416-linkedins-lnkd-ceo-jeff-weiner-discusses-on-q4-2014-results-earnings-call-transcript	MSFT	2/5/2015	LNKD	3597	1438.7140364684165	155.28358606913753
/article/2852026-microsofts-msft-ceo-satya-nadella-on-q2-2015-results-earnings-call-transcript	MSFT	1/26/2015	MSFT	4515	1484.7825494755525	593.0513278877843
/article/2621895-linkedins-lnkd-ceo-jeff-weiner-on-q3-2014-results-earnings-call-transcript	MSFT	10/30/2014	LNKD	2649	1158.3241462977603	69.17092426666204
/article/2592085-microsofts-msft-ceo-satya-nadella-on-q1-2015-results-earnings-call-transcript	MSFT	10/23/2014	MSFT	3507	1446.8488703044131	196.33161095510877
/article/2367505-linkedins-lnkd-ceo-jeff-weiner-on-q2-2014-results-earnings-call-transcript	MSFT	7/31/2014	LNKD	3132	1306.7738937959075	123.4248369018751
/article/2331775-microsofts-msft-ceo-satya-nadella-on-q4-2014-results-earnings-call-transcript	MSFT	7/22/2014	MSFT	4423	1188.3626994485967	230.22328851405473
/article/2185103-linkedins-ceo-discusses-q1-2014-results-earnings-call-transcript	MSFT	5/1/2014	LNKD	2983	1272.0379750896245	96.30855812423397
/article/2164653-microsofts-ceo-discusses-f3q-2014-results-earnings-call-transcript	MSFT	4/25/2014	MSFT	2492	789.014345638454	80.99712178726622
/article/2002241-linkedins-ceo-discusses-q4-2013-results-earnings-call-transcript	MSFT	2/6/2014	LNKD	3901	1286.9070549593307	138.13915859312692
/article/1964561-microsofts-management-discusses-f2q-2014-results-earnings-call-transcript	MSFT	1/23/2014	MSFT	2535	990.619006539695	213.00204619149008
/article/1784972-linkedins-ceo-discusses-q3-2013-results-earnings-call-transcript	MSFT	10/29/2013	LNKD	3249	1340.6698737321422	154.31460740216426
/article/1772012-microsofts-ceo-discusses-f1q-2014-results-earnings-call-transcript	MSFT	10/24/2013	MSFT	3535	1513.1040765633807	161.9866523707169
/article/1597232-linkedins-ceo-discusses-q2-2013-results-earnings-call-transcript	MSFT	8/1/2013	LNKD	3306	1253.6782286027446	166.59565407842456
/article/1557202-microsoft-corporation-msft-management-discusses-f4q-2013-results-earnings-call-transcript	MSFT	7/18/2013	MSFT	3193	1084.5300190811977	318.98836222072714
/article/1397031-linkedins-ceo-discusses-q1-2013-results-earnings-call-transcript	MSFT	5/2/2013	LNKD	3547	1555.8057797197253	129.9158560760916
/article/1353291-microsofts-management-discusses-f3q-2013-results-earnings-call-transcript	MSFT	4/18/2013	MSFT	3211	979.6048545339145	106.50866030872567
/article/1166771-linkedins-ceo-discusses-q4-2012-results-earnings-call-transcript	MSFT	2/7/2013	LNKD	3459	1580.101971370168	52.855714862584136
/article/1132561-microsofts-management-discusses-f2q-2013-results-earnings-call-transcript	MSFT	1/24/2013	MSFT	2989	1258.3951666010544	93.64410439410858
/article/971161-linkedins-ceo-discusses-q3-2012-results-earnings-call-transcript	MSFT	11/1/2012	LNKD	3333	1406.0181593582965	148.0604925709922
/article/934051-microsofts-management-discusses-f1q13-results-earnings-call-transcript	MSFT	10/18/2012	MSFT	3240	946.5649566398934	328.30875530585763
/article/777151-linkedins-ceo-discusses-q2-2012-results-earnings-call-transcript	MSFT	8/2/2012	LNKD	3495	1426.1271538243163	120.55485903039516
/article/734591-microsofts-management-discusses-f4q2012-results-earnings-call-transcript	MSFT	7/19/2012	MSFT	3112	1233.117846016772	146.4464894408302
/article/562751-linkedin-corporations-ceo-discusses-q1-2012-results-earnings-call-transcript	MSFT	5/5/2012	LNKD	3329	1427.2829329769593	74.12088062995463
/article/512411-microsoft-management-discusses-q3-2012-results-earnings-call-transcript	MSFT	4/19/2012	MSFT	2470	935.2757940995507	105.6557820740345
/article/356781-linkedins-ceo-discusses-q4-2011-results-earnings-call-transcript	MSFT	2/9/2012	LNKD	3701	1429.0744622740895	108.93791318740841
/article/320779-microsoft-management-discusses-q2-2012-results-earnings-call-transcript	MSFT	1/19/2012	MSFT	3115	1309.7813983233646	198.99247414078854
/article/305186-linkedin-ceo-discusses-q3-2011-results-earnings-call-transcript	MSFT	11/3/2011	LNKD	3599	1317.2320964047685	51.411232600788935
/article/301037-microsoft-management-discusses-q1-2012-results-earnings-call-transcript	MSFT	10/20/2011	MSFT	2741	1078.254383715801	88.46548974514008
/article/284921-linkedin-ceo-discusses-q2-2011-results-earnings-call-transcript	MSFT	8/4/2011	LNKD	3644	1462.149893205613	244.0731385533727
/article/281020-microsoft-management-discusses-q4-2011-results-earnings-call-transcript	MSFT	7/21/2011	MSFT	2921	1158.4488525935449	76.88112983603787
/article/266457-microsoft-management-discusses-q3-2011-results-earnings-call-transcript	MSFT	4/28/2011	MSFT	3124	1379.3122811506037	183.02090398432483
/article/249249-microsoft-management-discusses-q2-2011-results-earnings-call-transcript	MSFT	1/27/2011	MSFT	3109	1333.1195915439166	134.52020616157097
/article/233449-transcend-services-q3-2010-ceo-discusses-q3-2010-results-earnings-call-transcript	MSFT	10/30/2010	TRCR	7321	1557.838456474492	604.1568823550188
/article/233154-microsoft-management-discusses-f1q11-results-earnings-call-transcript	MSFT	10/28/2010	MSFT	3121	1444.7146392085124	42.17021817377827
/article/217780-transcend-services-inc-q2-2010-earnings-call-transcript	MSFT	7/30/2010	TRCR	2252	618.9329139526235	131.74862913991092
/article/216013-microsoft-corporation-f4q10-qtr-end-06-30-10-earnings-call-transcript	MSFT	7/22/2010	MSFT	2768	1495.170990190236	54.4912372247054
/article/202131-transcend-services-inc-q1-2010-earnings-call-transcript	MSFT	4/30/2010	TRCR	2069	533.9483323092572	143.30494491156423
/article/200340-microsoft-corporation-q3-2010-earnings-call-transcript	MSFT	4/22/2010	MSFT	3077	1288.6015782561153	168.1762774364688
/article/185248-microsoft-corporation-f2q10-qtr-end-12-31-09-earnings-call-transcript	MSFT	1/28/2010	MSFT	5963	1536.0669889204437	498.00210156730463
/article/4526087-microsoft-corporation-msft-ceo-satya-nadella-on-q4-2022-results-earnings-call-transcript	MSFT	7/26/2022	MSFT	5762	2048.201115974807	652.0031448485097
/article/4503841-microsofts-msft-ceo-satya-nadella-on-q3-2022-results-earnings-call-transcript	MSFT	4/26/2022	MSFT	5120	2288.3112548606587	590.7063451938157
/article/4481617-microsoft-corporations-msft-ceo-satya-nadella-on-q2-2022-results-earnings-call-transcript	MSFT	1/25/2022	MSFT	5188	2332.978989822441	227.5701063164379
/article/4462243-microsoft-corporation-msft-ceo-satya-nadella-on-q1-fiscal-2022-results-earnings-call	MSFT	10/26/2021	MSFT	4893	1951.89588790806	321.277034810897
/article/4441881-microsoft-corporation-msft-ceo-satya-nadella-on-q4-2021-results-earnings-call-transcript	MSFT	7/27/2021	MSFT	5081	2535.916510099778	231.97908868372906
/article/4421835-microsoft-corporations-msft-ceo-satya-nadella-on-q3-2021-results-earnings-call-transcript	MSFT	4/27/2021	MSFT	5207	2690.173112632823	225.96258557638794
/article/4401205-microsoft-corporations-msft-ceo-satya-nadella-on-q2-2021-results-earnings-call-transcript	MSFT	1/26/2021	MSFT	4856	2607.2128665197524	71.85238139386638
/article/4381922-microsoft-corporation-msft-ceo-satya-nadella-on-q1-2021-results-earnings-call-transcript	MSFT	10/27/2020	MSFT	4873	2057.7336551368644	454.699230511731
/article/4360065-microsoft-corp-msft-ceo-satya-nadella-on-q4-2020-results-earnings-call-transcript	MSFT	7/22/2020	MSFT	5040	2176.3397421910777	356.54338448064664
/article/4341291-microsoft-corp-msft-ceo-satya-nadella-on-q3-2020-results-earnings-call-transcript	MSFT	4/29/2020	MSFT	4666	1693.5197604389396	418.48959466667293
/article/4320005-microsoft-corporation-msft-ceo-satya-nadella-on-q2-2020-results-earnings-call-transcript	MSFT	1/29/2020	MSFT	4193	1992.768179469509	312.4947830962192
/article/3993012-amazon-com-amzn-q2-2016-results-earnings-call-transcript	AMZN	7/28/2016	AMZN	791	137.6638515656814	46.959267247788375
/article/3992415-whole-foods-market-wfm-walter-robb-on-q3-2016-results-earnings-call-transcript	AMZN	7/27/2016	WFM	1566	442.3241670075804	192.17224924487527
/article/3971532-whole-foods-market-wfm-john-p-mackey-on-q2-2016-results-earnings-call-transcript	AMZN	5/4/2016	WFM	748	351.79594077169895	35.21041602222249
/article/3969373-amazon-com-amzn-q1-2016-results-earnings-call-transcript	AMZN	4/29/2016	AMZN	1252	188.89663061359897	60.78397301957011
/article/3885486-whole-foods-markets-wfm-co-ceo-walter-robb-on-q1-2016-results-earnings-call-transcript	AMZN	2/10/2016	WFM	1492	439.62076080031693	55.52247216010437
/article/3846086-amazon-com-amzn-management-on-q4-2015-results-earnings-call-transcript	AMZN	1/28/2016	AMZN	1348	249.4421016476117	90.77213953286264
/article/3648106-whole-foods-market-wfm-john-mackey-on-q4-2015-results-earnings-call-transcript	AMZN	11/4/2015	WFM	2445	793.4261250933632	265.4302482235944
/article/3596936-amazon-com-amzn-q3-2015-results-earnings-call-transcript	AMZN	10/23/2015	AMZN	1262	166.56491026189178	115.27601613239676
/article/3372425-whole-foods-market-wfm-walter-robb-on-q3-2015-results-earnings-call-transcript	AMZN	7/29/2015	WFM	1714	594.904712437652	166.4479853133962
/article/3353155-amazon-com-amzn-q2-2015-results-earnings-call-transcript	AMZN	7/23/2015	AMZN	1306	224.2148925801739	135.99535056078457
/article/3150566-whole-foods-markets-wfm-ceo-john-mackey-on-q2-2015-results-earnings-call-transcript	AMZN	5/6/2015	WFM	1234	390.9897968620062	101.13720831245882
/article/3098186-amazon-coms-amzn-q1-2015-results-earnings-call-transcript	AMZN	4/23/2015	AMZN	1276	203.32922136643901	154.32983916217927
/article/2909156-whole-foods-markets-wfm-ceo-john-mackey-on-q1-2015-results-earnings-call-transcript	AMZN	2/11/2015	WFM	1515	592.4199578342959	33.73125776847883
/article/2867036-amazon-coms-amzn-q4-2014-results-earnings-call-transcript	AMZN	1/29/2015	AMZN	1332	219.80893423268571	148.42969773287768
/article/2646805-whole-foods-markets-wfm-ceo-john-mackey-on-q4-2014-results-earnings-call-transcript	AMZN	11/5/2014	WFM	2290	1008.8294953592122	107.6164544558851
/article/2592525-amazon-com-amzn-q3-2014-results-earnings-call-transcript	AMZN	10/23/2014	AMZN	1147	190.09735206188634	114.73526871224749
/article/2361235-whole-foods-markets-wfm-ceo-john-mackey-on-q3-2014-results-earnings-call-transcript	AMZN	7/30/2014	WFM	1855	629.2143173450604	156.83634752451326
/article/2341115-amazon-coms-amzn-management-on-q2-2014-results-earnings-call-transcript	AMZN	7/24/2014	AMZN	1141	252.31715601915494	115.9584040181071
/article/2196343-whole-foods-wfm-ceo-john-mackey-on-q2-2014-results-earnings-call-transcript	AMZN	5/6/2014	WFM	1556	606.4969444349408	191.4322970357607
/article/2164313-amazon-coms-management-discusses-q1-2014-results-earnings-call-transcript	AMZN	4/24/2014	AMZN	1110	242.32158373575658	76.52829525226844
/article/2016501-whole-foods-ceo-discusses-f1q-2014-results-earnings-call-transcript	AMZN	2/12/2014	WFM	1588	597.7979411473498	120.92064527716138
/article/1983061-amazon-coms-management-discusses-q4-2013-results-earnings-call-transcript	AMZN	1/30/2014	AMZN	1342	351.7778313779272	83.22861507465132
/article/1814262-whole-foods-markets-ceo-discusses-f4q-2013-results-earnings-call-transcript	AMZN	11/6/2013	WFM	1443	444.33926702686585	148.8651597234275
/article/1771612-amazon-coms-management-discusses-q3-2013-results-earnings-call-transcript	AMZN	10/24/2013	AMZN	1217	215.95576959336177	165.77384578427882
/article/1591702-whole-foods-markets-ceo-discusses-f3q-2013-results-earnings-call-transcript	AMZN	7/31/2013	WFM	1364	473.95526187855285	38.78841017494415
/article/1574282-amazon-com-inc-amzn-management-discusses-q2-2013-results-earnings-call-transcript	AMZN	7/25/2013	AMZN	1183	211.26603140030056	136.45560753822792
/article/1411591-whole-foods-markets-ceo-discusses-q1-2013-results-earnings-call-transcript	AMZN	5/7/2013	WFM	1503	531.4682468363317	86.09306184253364
/article/1373791-amazon-coms-management-discusses-q1-2013-results-earnings-call-transcript	AMZN	4/25/2013	AMZN	1182	208.59102799929678	97.75658171914984
/article/1182211-whole-foods-markets-ceo-discusses-q1-2013-results-earnings-call-transcript	AMZN	2/13/2013	WFM	4791	1080.2852842480643	466.3322782059913
/article/1142111-amazon-coms-management-discusses-q4-2012-results-earnings-call-transcript	AMZN	1/29/2013	AMZN	1269	271.2207339978777	114.48892973636976
/article/988851-whole-foods-markets-ceo-discusses-f4q12-results-earnings-call-transcript	AMZN	11/7/2012	WFM	1672	597.797714676708	125.39295742230024
/article/953461-amazon-coms-ceo-discusses-q3-2012-results-earnings-call-transcript	AMZN	10/26/2012	AMZN	1261	211.95037585310638	186.97715392935788
/article/754571-amazon-coms-management-discusses-q2-2012-results-earnings-call-transcript	AMZN	7/26/2012	AMZN	4996	1179.3296469390625	416.54004742398683
/article/749741-whole-foods-market-management-discusses-q3-2012-results-earnings-call-transcript	AMZN	7/25/2012	WFM	1347	504.63513241300825	109.54255084915349
/article/553491-whole-foods-markets-ceo-discusses-f2q12-results-earnings-call-transcript	AMZN	5/2/2012	WFM	1408	563.5457685175352	71.41513663707883
/article/534301-amazon-com-management-discusses-q1-2012-results-earnings-call-transcript	AMZN	4/26/2012	AMZN	1197	193.1471127908444	132.7549113385321
/article/352241-whole-foods-markets-ceo-discusses-f1q2012-results-earnings-call-transcript	AMZN	2/8/2012	WFM	1812	704.4008620877285	80.28079306930886
/article/330392-amazon-com-management-discusses-q4-2011-results-earnings-call-transcript	AMZN	1/31/2012	AMZN	1214	188.82737548463047	203.107065924989
/article/304713-whole-foods-market-ceo-discusses-f4q-2011-results-earnings-call-transcript	AMZN	11/2/2011	WFM	1474	698.9154733684845	19.495979672770773
/article/302099-amazon-com-management-discusses-q3-2011-results-earnings-call-transcript	AMZN	10/25/2011	AMZN	1114	223.15479188226163	125.1216014463862
/article/282496-whole-foods-market-inc-ceo-discusses-f2q11-results-earnings-call-transcript	AMZN	7/27/2011	WFM	1511	578.0172514282167	79.42230989540258
/article/282024-amazon-com-management-discusses-q2-2011-results-earnings-call-transcript	AMZN	7/26/2011	AMZN	1175	253.9396138297161	94.905525566297
/article/267887-whole-foods-markets-ceo-discusses-q2-2011-results-earnings-call-transcript	AMZN	5/5/2011	WFMI	1447	482.56303079845384	89.76349269560887
/article/265656-amazon-com-management-discusses-q1-2011-results-earnings-call-transcript	AMZN	4/26/2011	AMZN	1158	226.62012831307948	126.3668834787386
/article/251907-whole-foods-markets-ceo-discusses-f1q11-results-earnings-call-transcript	AMZN	2/9/2011	WFMI	1669	717.5166827556677	133.97738255240256
/article/249271-amazon-com-management-discusses-q4-2010-results-earnings-call-transcript	AMZN	1/27/2011	AMZN	1175	355.74181783478707	36.51877598675492
/article/234542-whole-foods-market-ceo-discusses-f4q10-results-earnings-call-transcript	AMZN	11/3/2010	WFMI	1930	1041.8796067442745	122.94487283966737
/article/231551-amazon-management-discusses-q3-results-earnings-call-transcript	AMZN	10/21/2010	AMZN	1107	276.31116611510515	56.471815018638154
/article/218438-whole-foods-market-f3q10-qtr-end-07-04-2010-earnings-call-transcript	AMZN	8/3/2010	WFMI	1822	739.8225108520128	168.64617299941892
/article/216016-amazon-com-q2-2010-earnings-call-transcript	AMZN	7/22/2010	AMZN	1236	310.4148587323725	85.00801304719062
/article/204862-whole-foods-market-q2-2010-earnings-call-transcript	AMZN	5/13/2010	WFMI	1539	791.8696156786755	89.95726358247339
/article/200342-amazon-com-inc-q1-2010-earnings-call-transcript	AMZN	4/22/2010	AMZN	1189	306.39830392505974	27.807192010164727
/article/188866-whole-foods-market-inc-q1-2010-earnings-call-transcript	AMZN	2/16/2010	WFMI	2507	1190.0855286996812	213.19442782686383
/article/185247-amazon-com-inc-q4-2009-earnings-call-transcript	AMZN	1/28/2010	AMZN	4466	1079.4291671663523	106.48866596931475
/article/4527227-amazon-com-inc-amzn-q2-2022-results-earnings-call-transcript	AMZN	7/28/2022	AMZN	1944	428.71892158314586	270.71763421199284
/article/4504852-amazon-com-inc-s-amzn-management-on-q1-2022-results-earnings-call-transcript	AMZN	4/28/2022	AMZN	1976	263.4153600881109	189.88253294109018
