article_link	ticker	date	ticker_from_text	word_count	pos_count	neg_count	pos_score	net_pos_score
/article/2592085-microsofts-msft-ceo-satya-nadella-on-q1-2015-results-earnings-call-transcript	MSFT	10/23/2014	MSFT	3438	2080.379150390625	1357.62109375	0.6051131909222295	0.21022631083206078
/article/2367505-linkedins-lnkd-ceo-jeff-weiner-on-q2-2014-results-earnings-call-transcript	MSFT	7/31/2014	LNKD	3131	1922.2269287109373	1208.7730712890625	0.6139338641682968	0.22786772833659366
/article/2331775-microsofts-msft-ceo-satya-nadella-on-q4-2014-results-earnings-call-transcript	MSFT	7/22/2014	MSFT	4349	2298.6611328125	2050.338623046875	0.5285493522217751	0.05709876058073695
/article/2185103-linkedins-ceo-discusses-q1-2014-results-earnings-call-transcript	MSFT	5/1/2014	LNKD	2982	1785.5067138671875	1196.493408203125	0.5987614734631749	0.1975229059906313
/article/2164653-microsofts-ceo-discusses-f3q-2014-results-earnings-call-transcript	MSFT	4/25/2014	MSFT	2421	1255.7454833984375	1165.2545166015625	0.5186887581158354	0.0373775162316708
/article/2002241-linkedins-ceo-discusses-q4-2013-results-earnings-call-transcript	MSFT	2/6/2014	LNKD	3900	2226.8779296875	1673.12255859375	0.5709943409455128	0.14198855669070512
/article/1964561-microsofts-management-discusses-f2q-2014-results-earnings-call-transcript	MSFT	1/23/2014	MSFT	2164	1512.4410400390625	651.5588989257812	0.6989099075966093	0.39781984339800425
/article/1784972-linkedins-ceo-discusses-q3-2013-results-earnings-call-transcript	MSFT	10/29/2013	LNKD	3248	1989.8212890625	1258.1783447265625	0.6126297072236762	0.2252595271970251
/article/1772012-microsofts-ceo-discusses-f1q-2014-results-earnings-call-transcript	MSFT	10/24/2013	MSFT	3087	2058.03076171875	1028.9691162109375	0.666676631590136	0.3333533027236192
/article/1597232-linkedins-ceo-discusses-q2-2013-results-earnings-call-transcript	MSFT	8/1/2013	LNKD	3305	1985.5228271484373	1319.477294921875	0.6007633365048222	0.2015266360746028
/article/1557202-microsoft-corporation-msft-management-discusses-f4q-2013-results-earnings-call-transcript	MSFT	7/18/2013	MSFT	2896	1727.232177734375	1168.767333984375	0.5964199508751294	0.19284007035566297
/article/1397031-linkedins-ceo-discusses-q1-2013-results-earnings-call-transcript	MSFT	5/2/2013	LNKD	3491	2254.299560546875	1236.7005615234375	0.6457460786441922	0.2914921223212367
/article/1353291-microsofts-management-discusses-f3q-2013-results-earnings-call-transcript	MSFT	4/18/2013	MSFT	2844	1821.96728515625	1022.0333251953124	0.6406354729803974	0.28127073135054065
/article/1166771-linkedins-ceo-discusses-q4-2012-results-earnings-call-transcript	MSFT	2/7/2013	LNKD	3458	2189.073974609375	1268.92626953125	0.6330462621773786	0.2660924537530726
/article/1132561-microsofts-management-discusses-f2q-2013-results-earnings-call-transcript	MSFT	1/24/2013	MSFT	2548	1780.0684814453125	767.9312744140625	0.6986140037069515	0.39722810323047486
/article/971161-linkedins-ceo-discusses-q3-2012-results-earnings-call-transcript	MSFT	11/1/2012	LNKD	3332	2056.155029296875	1275.8450927734375	0.6170933461275135	0.23418665561927896
/article/934051-microsofts-management-discusses-f1q13-results-earnings-call-transcript	MSFT	10/18/2012	MSFT	870	358.38055419921875	511.6194152832031	0.4119316714933549	-0.17613662193561422
/article/777151-linkedins-ceo-discusses-q2-2012-results-earnings-call-transcript	MSFT	8/2/2012	LNKD	3494	2113.582763671875	1380.4176025390625	0.6049177915489052	0.20983547828643748
/article/734591-microsofts-management-discusses-f4q2012-results-earnings-call-transcript	MSFT	7/19/2012	MSFT	2960	1834.344482421875	1125.655517578125	0.619710973791174	0.23942194758234797
/article/562751-linkedin-corporations-ceo-discusses-q1-2012-results-earnings-call-transcript	MSFT	5/5/2012	LNKD	3328	2090.410400390625	1237.589599609375	0.6281281251173753	0.2562562502347506
/article/512411-microsoft-management-discusses-q3-2012-results-earnings-call-transcript	MSFT	4/19/2012	MSFT	647	384.0093383789063	262.9907531738281	0.5935229341250484	0.18704572674664324
/article/356781-linkedins-ceo-discusses-q4-2011-results-earnings-call-transcript	MSFT	2/9/2012	LNKD	3631	2394.38037109375	1236.619140625	0.6594272572552328	0.31885464898616084
